meetings.name,meetings.bfExchangeEventId,meetings.races.bfExchangeMarketId,meetings.races.name,meetings.races.number,meetings.races.comment,meetings.races.runners.bfExchangeSelectionId,meetings.races.runners.name,meetings.races.runners.number,meetings.races.runners.ratedPrice,meetings.races.runners.early_speed
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,96183011,Cornhill Scout,1,6.46,0.5277407105500493
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,93757583,Pete Rennie,3,6.81,0.6140527386625465
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,96183013,Hey Lacey,4,3.45,0.4518800014557981
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,96183014,Annies Regret,6,5.02,0.7543259452772579
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,91434146,Extra Sharp,7,12.86,0.11727277346740494
Bendigo,35364377,1.255187445,R1 425m Mdn,1,,90887605,Accidental,8,7.6,0.5348901707367211
Bendigo,35364377,1.255187490,R10 425m Rest,10,,96183020,Holly Blue Girl,1,6.08,0.306370009493538
Bendigo,35364377,1.255187490,R10 425m Rest,10,,94449429,Strop,2,3.36,0.28969572000034727
Bendigo,35364377,1.255187490,R10 425m Rest,10,,69162469,Darra Lago,3,25.94,0.28770865519768907
Bendigo,35364377,1.255187490,R10 425m Rest,10,,89436569,Cornhill Warrior,4,36.82,0.2928433109000254
Bendigo,35364377,1.255187490,R10 425m Rest,10,,95386085,Chappys Banshee,5,5.99,0.7802557563141164
Bendigo,35364377,1.255187490,R10 425m Rest,10,,96183021,Aston Francesca,6,4.26,0.5806678791305464
Bendigo,35364377,1.255187490,R10 425m Rest,10,,61792154,Autumn Angel,7,58.98,0.3139182744037434
Bendigo,35364377,1.255187490,R10 425m Rest,10,,90326543,Moraine Casma,8,18.68,0.4879084853923168
Bendigo,35364377,1.255187495,R11 500m Gr5,11,,78566578,Out The Window,1,2.93,0.48576077406008356
Bendigo,35364377,1.255187495,R11 500m Gr5,11,,84108528,Ollie Reiko,4,4.45,0.09191311201971054
Bendigo,35364377,1.255187495,R11 500m Gr5,11,,69867348,As You Were,7,9.36,0.4105247788967248
Bendigo,35364377,1.255187495,R11 500m Gr5,11,,54109100,Hurricane Mist,8,3.06,0.6442372782466944
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,2143294,Stella Rose,1,6.95,0.5707656931256819
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,43986245,Classy Shifter,2,88.81,0.4726757492256693
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,63894260,Lamia Ernie,3,5.07,0.38025104880286287
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,66204493,Hello Cooper,4,12.87,0.42951679548095395
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,69162479,Dales Corner,5,13.87,0.3587182406859782
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,83345965,Pattys Dream,6,60.15,0.2805305198030187
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,73720114,Jackpot Cash,7,3.47,0.6524970006543206
Bendigo,35364377,1.255187500,R12 425m Gr5,12,,58814117,Broombrae Fritz,8,5.19,0.4646016641959799
Bendigo,35364377,1.255187450,R2 425m Mdn,2,,93320877,Jaskier,1,4.25,0.6509121116823857
